auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
ADAM;Mon-village;année ;32918;"S  d
’

a.";MISC;0;0;32807;32817;"s, quand bien meme M'' Doro-
hee tirerait par devant,  la longe, son
frere et son baudet; ne riez pasl].
L'AYWOCAT DE PIGNONr


ede  edeſ e 
r
rs ee ’eie  ¬
¬-
  s 
e-
. .¬
 
e
&per ſet
ap
. 2 E
 
 .
";" .
gep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e
"
ADAM;Mon-village;année ;32918;"gep e tie

IEee&
";MISC;0;0;32820;32837;" meme M'' Doro-
hee tirerait par devant,  la longe, son
frere et son baudet; ne riez pasl].
L'AYWOCAT DE PIGNONr


ede  edeſ e 
r
rs ee ’eie  ¬
¬-
  s 
e-
. .¬
 
e
&per ſet
ap
. 2 E
 
 .
S  d
’

a. .
";".
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬"
ADAM;Mon-village;année ;32918;ae;ORG;0;0;32839;32841;" tirerait par devant,  la longe, son
frere et son baudet; ne riez pasl].
L'AYWOCAT DE PIGNONr


ede  edeſ e 
r
rs ee ’eie  ¬
¬-
  s 
e-
. .¬
 
e
&per ſet
ap
. 2 E
 
 .
S  d
’

a. .
gep e tie

IEee&
.
";".
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
r"
ADAM;Mon-village;année ;32918;"A
L
 ¬
 
-3
¬
Ia 
ru
’A";MISC;0;0;32845;32868;"ait par devant,  la longe, son
frere et son baudet; ne riez pasl].
L'AYWOCAT DE PIGNONr


ede  edeſ e 
r
rs ee ’eie  ¬
¬-
  s 
e-
. .¬
 
e
&per ſet
ap
. 2 E
 
 .
S  d
’

a. .
gep e tie

IEee&
.
ae.
.
";"
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs"
ADAM;Mon-village;année ;32918;"eiee
 
esa ie";PER;0;0;32892;32905;"det; ne riez pasl].
L'AYWOCAT DE PIGNONr


ede  edeſ e 
r
rs ee ’eie  ¬
¬-
  s 
e-
. .¬
 
e
&per ſet
ap
. 2 E
 
 .
S  d
’

a. .
gep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
";"
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬"
ADAM;Mon-village;année ;32918;A’ie;ORG;0;0;32918;32922;"CAT DE PIGNONr


ede  edeſ e 
r
rs ee ’eie  ¬
¬-
  s 
e-
. .¬
 
e
&per ſet
ap
. 2 E
 
 .
S  d
’

a. .
gep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
";"
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
"
ADAM;Mon-village;année ;32918;¬1;PER;0;0;32925;32927;"PIGNONr


ede  edeſ e 
r
rs ee ’eie  ¬
¬-
  s 
e-
. .¬
 
e
&per ſet
ap
. 2 E
 
 .
S  d
’

a. .
gep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..";"
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT"
ADAM;Mon-village;année ;32918;A;LOC;57.8315469;12.0139065;32981;32982;"
e
&per ſet
ap
. 2 E
 
 .
S  d
’

a. .
gep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
";" 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4."
ADAM;Mon-village;année ;32918;F;LOC;57.535426;14.641181601671247;32989;32990;"ſet
ap
. 2 E
 
 .
S  d
’

a. .
gep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
";"
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, E’sge"
ADAM;Mon-village;année ;32918;"i

A r";MISC;0;0;33003;33009;"
 .
S  d
’

a. .
gep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
";"..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
"
ADAM;Mon-village;année ;32918;A ee’;MISC;0;0;33021;33026;"ep e tie

IEee&
.
ae.
.
A
L
 ¬
 
-3
¬
Ia 
ru
’A
. ..
. 


t
 
a 
e
re¬
eiee
 
esa ie
..S

e o
. 
A’ie
..¬1
6.. 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
";".

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’"
ADAM;Mon-village;année ;32918;P;LOC;5.4065013;100.2559077;33130;33131;". 


iei;
  .
 ¬
 
1¬
 a..
y¬
.e.
.1
ee
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
";"

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
ps:
 ¬A
 S
diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g"
ADAM;Mon-village;année ;32918;¬2¬;LOC;50.50048135;3.669267944229338;33169;33172;"
9
;¬5

. ;
A 
,2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
";"

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
ps:
 ¬A
 S
diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e"
ADAM;Mon-village;année ;32918;E’;LOC;58.36502495;16.044714169791558;33185;33187;"2 1
F
a.,. 
 .
, 
i

A r..
e¬
e

  
A ee’.

 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, ";"sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
ps:
 ¬A
 S
diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 ."
ADAM;Mon-village;année ;32918;ps;ORG;0;0;33228;33230;"
 e e
4¬¬
 
re
eE. ¬
-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
";":
 ¬A
 S
diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
"
ADAM;Mon-village;année ;32918;F;LOC;57.535426;14.641181601671247;33249;33250;"-
s.S..¬.
omje4
-qs¬
¬
!
-. V
’
l¬
  ¬
p!
 
 -a,
,,
.. ¬
 
 &eee
..¬
S¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
ps:
 ¬A
 S
diS
 ed-e
";" 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e"
ADAM;Mon-village;année ;32918;"sp2
  
e";MISC;0;0;33319;33327;"¬ 
..
aT¬ 
P

’ 
s
,  
.¬
 e 
eAEre
i. .
a ¬
-s .
¬2¬

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
ps:
 ¬A
 S
diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
";",
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 "
ADAM;Mon-village;année ;32918;L¬.;MISC;0;0;33363;33366;"
-s .
¬2¬

  ’i.
4.
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
ps:
 ¬A
 S
diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 ";"
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X"
ADAM;Mon-village;année ;32918;"iee
 ";PER;0;0;33381;33386;".
, E’sgee3’
 i
2  e.
. 9
 
 
-eece3

,  aZ
’a
ps:
 ¬A
 S
diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

";". 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-"
ADAM;Mon-village;année ;32918;E;LOC;58.36502495;16.044714169791558;33439;33440;"diS
 ed-e
F 4!
a-a s
.
 A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
";"  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
"
ADAM;Mon-village;année ;32918;tpe;ORG;0;0;33462;33465;" A .1
  ux
.5

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae ";"
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee"
ADAM;Mon-village;année ;32918;"e u lee
 a¬
-
C 2";PER;0;0;33475;33492;"

2 4e
 uee i iire.
2-’2
4
 *¬ 
.3
,-o¬
 ;¬
sp2
  
e,
4g
 es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
";"
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e"
ADAM;Mon-village;année ;32918;iee;ORG;0;0;33533;33536;"es,
-.s Ag
¬.
’9 
¬ ¬¬
ao 2¬
 L¬.
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
";".  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo "
ADAM;Mon-village;année ;32918;X;ORG;0;0;33565;33566;".
-
;’e ¬
,
.3

iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.";"
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDb"
ADAM;Mon-village;année ;32918;AL;LOC;33.2588817;-86.8295337;33581;33583;"iee
 . 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
";".
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
re"
ADAM;Mon-village;année ;32918;S rpe;ORG;0;0;33587;33592;" 
Ce  le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
";" Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
reae b  eee"
ADAM;Mon-village;année ;32918;Mi;MISC;0;0;33593;33595;"le
,
p¬.
..
  Se & e   i

e eEt
-E-e
2.
. 4- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe ";"..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
reae b  eeeer
"
ADAM;Mon-village;année ;32918;"LeV
S";MISC;0;0;33636;33641;"- 
E  a..
¬ 
e.
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 ";" a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
reae b  eeeer
a-e
   ..
 ¬s
 .
 .
 a je
.E.
eSe e e e e de C"
ADAM;Mon-village;année ;32918;"E E e
 ";LOC;-16.374896;-71.5214442;33650;33657;".
.
.¬
e ae tpe
ae-  -e5
e u lee
 a¬
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
";"au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
reae b  eeeer
a-e
   ..
 ¬s
 .
 .
 a je
.E.
eSe e e e e de Ceeeeee
 
 osr
¬
"
ADAM;Mon-village;année ;32918;S2-;LOC;52.1526511;21.1124576;33686;33689;"
-
C 2
a¬
ee.
 :.
 - -i
 e* 3
¬¬..
 ¬4 
 e.
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
";" ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
reae b  eeeer
a-e
   ..
 ¬s
 .
 .
 a je
.E.
eSe e e e e de Ceeeeee
 
 osr
¬
 
s
eeorere elee ſ rirptſ
.¬
E.
"
ADAM;Mon-village;année ;32918;TSriteo;MISC;0;0;33728;33735;".
 4
iee.  ,
L.-.
.
5 
 &


e
aa ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
";" es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
reae b  eeeer
a-e
   ..
 ¬s
 .
 .
 a je
.E.
eSe e e e e de Ceeeeee
 
 osr
¬
 
s
eeorere elee ſ rirptſ
.¬
E.
ei
’ae eeV?
..
e¬
F3¬
e¬
ee e ele e eo leeeeſi"
ADAM;Mon-village;année ;32918;E;LOC;58.36502495;16.044714169791558;33759;33760;"a ?
e.X
ie g,eee--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
";"   rDbee!
e¬.
L S
-e
reae b  eeeer
a-e
   ..
 ¬s
 .
 .
 a je
.E.
eSe e e e e de Ceeeeee
 
 osr
¬
 
s
eeorere elee ſ rirptſ
.¬
E.
ei
’ae eeV?
..
e¬
F3¬
e¬
ee e ele e eo leeeeſi?
e-Te
 . a 
  r i  ai ee"
ADAM;Mon-village;année ;32918;L S;MISC;0;0;33774;33777;"e--eee
AL.
-
S rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
";"
-e
reae b  eeeer
a-e
   ..
 ¬s
 .
 .
 a je
.E.
eSe e e e e de Ceeeeee
 
 osr
¬
 
s
eeorere elee ſ rirptſ
.¬
E.
ei
’ae eeV?
..
e¬
F3¬
e¬
ee e ele e eo leeeeſi?
e-Te
 . a 
  r i  ai ee’ieete
E i3
4s ¬
"
ADAM;Mon-village;année ;32918;eeeer;PER;0;0;33789;33794;"rpe Mi..

.
 -t2.4
e-
’eueAZ 
.
’ A eaa;
e-e 
 LeV
S a-
3 -e
E E e
 au  
dee tepe e pe e’irer;
 
S2- ’e?
e 5
e
-3 
 ¬
.as¬
eee  ee e s
 ê¬
TSriteo es.
 e nae
:
2 
 ¬

  
E   rDbee!
e¬.
L S
-e
reae b  ";"
a-e
   ..
 ¬s
 .
 .
 a je
.E.
eSe e e e e de Ceeeeee
 
 osr
¬
 
s
eeorere elee ſ rirptſ
.¬
E.
ei
’ae eeV?
..
e¬
F3¬
e¬
ee e ele e eo leeeeſi?
e-Te
 . a 
  r i  ai ee’ieete
E i3
4s ¬
..
 ,.
¬
’A2 ,
¬ "
