auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;104544;104556;"des lunettes à monture d’acier.

Chers yeux noirs! nous ne nous parlions jamais qu’à de longues
distances et par des regards furtifs, et cependant je les aimais de toute
mon âme.

Il y avait encore l’";" que j'aimais bien.

Cet abbé Germane était le professeur de philosophie. Il passait
pour un original, et dans le collège tout le monde le craignaït, même le
principal, même M. Viot. Il parlait peu, d"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;104581;104593;"s yeux noirs! nous ne nous parlions jamais qu’à de longues
distances et par des regards furtifs, et cependant je les aimais de toute
mon âme.

Il y avait encore l’abbé Germane que j'aimais bien.

Cet ";" était le professeur de philosophie. Il passait
pour un original, et dans le collège tout le monde le craignaït, même le
principal, même M. Viot. Il parlait peu, d’une voix brève et cassante,
nous tut"
DAUDET;petit-chose;année ;117009;M. Viot;PER;None ;None;104730;104737;"vait encore l’abbé Germane que j'aimais bien.

Cet abbé Germane était le professeur de philosophie. Il passait
pour un original, et dans le collège tout le monde le craignaït, même le
principal, même ";". Il parlait peu, d’une voix brève et cassante,
nous tutoyait tous, marchait à grands pas, la tête en arrière, la soutane
relevée, faisant sonner, — comme un dragon, — les talons de ses
souliers à bou"
DAUDET;petit-chose;année ;117009;sabré;PER;None ;None;105185;105190;"is cru très
beau ; mais un jour, en le regardant de plus près, je m’aperçus que
cette noble face de lion avait été horriblement défigurée par la petite
vérole. Pas un coin du visage qui ne fût haché, ";", couturé, un
Mirabeau en soutane.

L'abbé vivait sombre et seul, dans une petite chambre qu’il occupait

RP —

56 LE PETIT CHOSE

 

à l’extrémité de la maison, ce qu’on appelait le Vieux-Collège. P"
DAUDET;petit-chose;année ;117009;Mirabeau;PER;None ;None;105204;105212;"mais un jour, en le regardant de plus près, je m’aperçus que
cette noble face de lion avait été horriblement défigurée par la petite
vérole. Pas un coin du visage qui ne fût haché, sabré, couturé, un
";" en soutane.

L'abbé vivait sombre et seul, dans une petite chambre qu’il occupait

RP —

56 LE PETIT CHOSE

 

à l’extrémité de la maison, ce qu’on appelait le Vieux-Collège. Personne
n’entrait jama"
DAUDET;petit-chose;année ;117009;Vieux-Collège;LOC;46.551539649999995;6.552640515136171;105374;105387;"fût haché, sabré, couturé, un
Mirabeau en soutane.

L'abbé vivait sombre et seul, dans une petite chambre qu’il occupait

RP —

56 LE PETIT CHOSE

 

à l’extrémité de la maison, ce qu’on appelait le ";". Personne
n’entrait jamais chez lui, excepté ses deux frères, deux méchants
vauriens qui étaient dans mon étude et dont il payait l'éducation. Le
soir, quand on traversait les cours pour monter au do"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;105732;105744;"e
soir, quand on traversait les cours pour monter au dortoir, on aper-
cevait, là-haut, dans les bâtiments noirs et ruinés du vieux collège,
une petite lueur pâle qui veillait : c'était la lampe de l’";".
Bien des fois aussi, le matin, en descendant pour l’étude de six heures,
je voyais, à travers la brume, la lampe brûler encore ; l’abbé Germane
ne s’était pas couché... On disait qu’il travaillait à"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;105877;105889;"petite lueur pâle qui veillait : c'était la lampe de l’abbé Germane.
Bien des fois aussi, le matin, en descendant pour l’étude de six heures,
je voyais, à travers la brume, la lampe brûler encore ; l’";"
ne s’était pas couché... On disait qu’il travaillait à un grand ouvrage de
philosophie.

Pour ma part, même avant de le connaître, je me sentais une grande
sympathie pour cet étrange abbé. Son horrib"
DAUDET;petit-chose;année ;117009;"Chose!

Or";MISC;None ;None;106488;106498;" cependant, et pour mon bonheur.

Voici dans quelles circonstances.

Il faut vous dire qu’en ce temps-là j'étais plongé jusqu’au cou dans
l’histoire de la philosophie... Un rude travail pour le petit ";", certain jour, l’envie me vint de lire Condillac. Entre nous, le
bonhomme ne vaut même pas la peine qu’on le lise ; c’est un philo-
sophe pour rire, et tout son bagage philosophique tiendrait dans le"
DAUDET;petit-chose;année ;117009;Condillac;PER;None ;None;106538;106547;"es circonstances.

Il faut vous dire qu’en ce temps-là j'étais plongé jusqu’au cou dans
l’histoire de la philosophie... Un rude travail pour le petit Chose!

Or, certain jour, l’envie me vint de lire ";". Entre nous, le
bonhomme ne vaut même pas la peine qu’on le lise ; c’est un philo-
sophe pour rire, et tout son bagage philosophique tiendrait dans le
chaton d’une bague à vingt-cinq sous ; mais, vou"
DAUDET;petit-chose;année ;117009;Condillac;PER;None ;None;106862;106871;"gage philosophique tiendrait dans le
chaton d’une bague à vingt-cinq sous ; mais, vous savez quand on
est jeune, on a sur les choses et sur les hommes des idées tout de
travers.

Je voulais donc lire ";". Il me fallait un Condillac coûte que
coûte. Malheureusement, la bibliothèque du collège en était absolu-
ment dépourvue, et les libraires de Sarlande ne tenaient pas cet article-là.
Je résolus de m'"
DAUDET;petit-chose;année ;117009;Condillac;PER;None ;None;106890;106899;" dans le
chaton d’une bague à vingt-cinq sous ; mais, vous savez quand on
est jeune, on a sur les choses et sur les hommes des idées tout de
travers.

Je voulais donc lire Condillac. Il me fallait un ";" coûte que
coûte. Malheureusement, la bibliothèque du collège en était absolu-
ment dépourvue, et les libraires de Sarlande ne tenaient pas cet article-là.
Je résolus de m'adresser à l’abbé Germane. S"
DAUDET;petit-chose;année ;117009;Sarlande;MISC;None ;None;107014;107022;"es idées tout de
travers.

Je voulais donc lire Condillac. Il me fallait un Condillac coûte que
coûte. Malheureusement, la bibliothèque du collège en était absolu-
ment dépourvue, et les libraires de ";" ne tenaient pas cet article-là.
Je résolus de m'adresser à l’abbé Germane. Ses frères m’avaient dit
que sa chambre contenait plus de deux mille volumes, et je ne doutais
pas de trouver chez lui le li"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;107084;107096;"it un Condillac coûte que
coûte. Malheureusement, la bibliothèque du collège en était absolu-
ment dépourvue, et les libraires de Sarlande ne tenaient pas cet article-là.
Je résolus de m'adresser à l’";". Ses frères m’avaient dit
que sa chambre contenait plus de deux mille volumes, et je ne doutais
pas de trouver chez lui le livre de mes rêves. Mais ce diable d'homme
m'épouvantait, et pour me décider"
DAUDET;petit-chose;année ;117009;M. de Condillac;PER;None ;None;107362;107377;"ille volumes, et je ne doutais
pas de trouver chez lui le livre de mes rêves. Mais ce diable d'homme
m'épouvantait, et pour me décider à monter à son réduit ce n’était pas
trop de tout mon amour pour ";".

En arrivant devant la porte, mes jambes tremblaient de peur.
Je frappai deux fois très doucement.

— Entrez! répondit une voix de Titan.

Le terrible abbé Germane était assis à califourchon sur une"
DAUDET;petit-chose;année ;117009;Entrez!;MISC;None ;None;107481;107488;"pour me décider à monter à son réduit ce n’était pas
trop de tout mon amour pour M. de Condillac.

En arrivant devant la porte, mes jambes tremblaient de peur.
Je frappai deux fois très doucement.

— ";" répondit une voix de Titan.

Le terrible abbé Germane était assis à califourchon sur une chaise
basse, les jambes étendues, la soutane retroussée et laissant voir de
gros muscles qui saillaient vigou"
DAUDET;petit-chose;année ;117009;Titan;PER;None ;None;107510;107515;"n réduit ce n’était pas
trop de tout mon amour pour M. de Condillac.

En arrivant devant la porte, mes jambes tremblaient de peur.
Je frappai deux fois très doucement.

— Entrez! répondit une voix de ";".

Le terrible abbé Germane était assis à califourchon sur une chaise
basse, les jambes étendues, la soutane retroussée et laissant voir de
gros muscles qui saillaient vigoureusement dans des bas de s"
DAUDET;petit-chose;année ;117009;califourchon;LOC;50.237628;3.4448074;107557;107569;"pour M. de Condillac.

En arrivant devant la porte, mes jambes tremblaient de peur.
Je frappai deux fois très doucement.

— Entrez! répondit une voix de Titan.

Le terrible abbé Germane était assis à ";" sur une chaise
basse, les jambes étendues, la soutane retroussée et laissant voir de
gros muscles qui saillaient vigoureusement dans des bas de soie noire.

 

Maoess———

 

 

 

 

tra

&

 

LE"
DAUDET;petit-chose;année ;117009;"Maoess———

 

 

 

 

tra

&

 

LE PION 57

TT oo oo ot ot";MISC;None ;None;107731;107793;"bbé Germane était assis à califourchon sur une chaise
basse, les jambes étendues, la soutane retroussée et laissant voir de
gros muscles qui saillaient vigoureusement dans des bas de soie noire.

 

";" dd LT

 

LS LS St

Accoudé sur le dossier de sa chaise, il lisait un in-folio à tranches
rouges, et fumait à grand bruit une petite pipe courte et brune, de
celles qu’on appelle « brûle-gueule ».

—"
DAUDET;petit-chose;année ;117009;"LS LS St

Accoudé";MISC;None ;None;107804;107821;"tendues, la soutane retroussée et laissant voir de
gros muscles qui saillaient vigoureusement dans des bas de soie noire.

 

Maoess———

 

 

 

 

tra

&

 

LE PION 57

TT oo oo ot ot dd LT

 

";" sur le dossier de sa chaise, il lisait un in-folio à tranches
rouges, et fumait à grand bruit une petite pipe courte et brune, de
celles qu’on appelle « brûle-gueule ».

— C'est toi! me dit-il en lev"
DAUDET;petit-chose;année ;117009;Condillac;PER;None ;None;108409;108418;"alière dont il était assis, cette petite pipe qu'il
tenait aux dents, tout cela m'intimidait beaucoup.

Je parvins cependant à expliquer tant bien que mal l’objet de ma
visite et à demander le fameux ";".

— Condillac! tu veux lire Condillac! me.répondit l’abbé Germane
en souriant. Quelle drôle d'idée! Est-ce que tu n’aimerais pas mieux
fumer une pipe avec moi? décroche-moi ce joli calumet qui est pe"
DAUDET;petit-chose;année ;117009;Condillac;PER;None ;None;108423;108432;" était assis, cette petite pipe qu'il
tenait aux dents, tout cela m'intimidait beaucoup.

Je parvins cependant à expliquer tant bien que mal l’objet de ma
visite et à demander le fameux Condillac.

— ";"! tu veux lire Condillac! me.répondit l’abbé Germane
en souriant. Quelle drôle d'idée! Est-ce que tu n’aimerais pas mieux
fumer une pipe avec moi? décroche-moi ce joli calumet qui est pendu
là-bas, co"
DAUDET;petit-chose;année ;117009;Condillac!;MISC;None ;None;108447;108457;"te pipe qu'il
tenait aux dents, tout cela m'intimidait beaucoup.

Je parvins cependant à expliquer tant bien que mal l’objet de ma
visite et à demander le fameux Condillac.

— Condillac! tu veux lire ";" me.répondit l’abbé Germane
en souriant. Quelle drôle d'idée! Est-ce que tu n’aimerais pas mieux
fumer une pipe avec moi? décroche-moi ce joli calumet qui est pendu
là-bas, contre la muraille, et allu"
DAUDET;petit-chose;année ;117009;Est;LOC;58.7523778;25.3319078;108519;108522;"vins cependant à expliquer tant bien que mal l’objet de ma
visite et à demander le fameux Condillac.

— Condillac! tu veux lire Condillac! me.répondit l’abbé Germane
en souriant. Quelle drôle d'idée! ";"-ce que tu n’aimerais pas mieux
fumer une pipe avec moi? décroche-moi ce joli calumet qui est pendu
là-bas, contre la muraille, et allume-le. tu verras, c’est bien meilleur
que tous les Condillac de l"
DAUDET;petit-chose;année ;117009;Condillac;PER;None ;None;108708;108717;"le d'idée! Est-ce que tu n’aimerais pas mieux
fumer une pipe avec moi? décroche-moi ce joli calumet qui est pendu
là-bas, contre la muraille, et allume-le. tu verras, c’est bien meilleur
que tous les ";" de la terre.

Je m’excusai du geste, en rougissant.

— Tu ne veux pas? À ton aise, mon garçon. Ton Condillac
est là-haut, sur le troisième rayon à gauche. tu peux l’emporter ; je
te le prête. Surtout"
DAUDET;petit-chose;année ;117009;Ton Condillac;PER;None ;None;108813;108826;"st pendu
là-bas, contre la muraille, et allume-le. tu verras, c’est bien meilleur
que tous les Condillac de la terre.

Je m’excusai du geste, en rougissant.

— Tu ne veux pas? À ton aise, mon garçon. ";"
est là-haut, sur le troisième rayon à gauche. tu peux l’emporter ; je
te le prête. Surtout ne le gâte pas, ou je te coupe les oreilles.

J'atteignis le Condillac sur le troisième rayon à gauche, et j"
DAUDET;petit-chose;année ;117009;Condillac;PER;None ;None;108979;108988;"veux pas? À ton aise, mon garçon. Ton Condillac
est là-haut, sur le troisième rayon à gauche. tu peux l’emporter ; je
te le prête. Surtout ne le gâte pas, ou je te coupe les oreilles.

J'atteignis le ";" sur le troisième rayon à gauche, et je me
disposais à me retirer ; mais l’abbé me retint.

— Tu t’occupes donc de philosophie? me dit-il en me regardant
dans les yeux... Est-ce que tu y croirais par "
DAUDET;petit-chose;année ;117009;Est;LOC;58.7523778;25.3319078;109159;109162;"es.

J'atteignis le Condillac sur le troisième rayon à gauche, et je me
disposais à me retirer ; mais l’abbé me retint.

— Tu t’occupes donc de philosophie? me dit-il en me regardant
dans les yeux... ";"-ce que tu y croirais par hasard? Des histoires,
mon cher, de pures histoires! Et dire qu’ils ont voulu faire de moi
un professeur de philosophie! Je vous demande un peu! Enseigner
quoi ? zéro, néant."
DAUDET;petit-chose;année ;117009;"Enseigner
quoi ?";MISC;None ;None;109333;109349;"egardant
dans les yeux... Est-ce que tu y croirais par hasard? Des histoires,
mon cher, de pures histoires! Et dire qu’ils ont voulu faire de moi
un professeur de philosophie! Je vous demande un peu! ";" zéro, néant. Ils auraient pu tout aussi bien, pendant qu'ils y
étaient, me nommer inspecteur général des étoiles ou contrôleur de
fumées de pipe. Ah! misère de moi! II faut faire parfois de singulier"
DAUDET;petit-chose;année ;117009;Ah!;MISC;None ;None;109496;109499;"philosophie! Je vous demande un peu! Enseigner
quoi ? zéro, néant. Ils auraient pu tout aussi bien, pendant qu'ils y
étaient, me nommer inspecteur général des étoiles ou contrôleur de
fumées de pipe. ";" misère de moi! II faut faire parfois de singuliers
métiers pour gagner sa vie. Tu en connais quelque chose, toi aussi,
n'est-ce pas? Oh! tu n’as pas besoin de rougir. Je sais que tu n’es
pas heureux,"
